ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (g),Longitud (cm),Anchura (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Swatches Attributes,Marcas,Datos personalizados de Blocksy,Imágenes de variación de Blocksy,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Meta: _wc_facebook_sync_enabled,Meta: fb_visibility,Meta: _wc_facebook_sync_enabled_v2,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Meta: fb_product_group_id,Meta: stackable_optimized_css,Meta: fb_product_item_id,Meta: fb_product_description,Meta: fb_rich_text_description,Meta: _wc_facebook_product_image_source,Meta: fb_brand,Meta: fb_mpn,Meta: fb_size,Meta: fb_color,Meta: fb_material,Meta: fb_pattern,Meta: fb_age_group,Meta: fb_gender,Meta: fb_product_condition,Meta: _wc_facebook_enhanced_catalog_attributes_storage_capacity,Meta: _wc_facebook_enhanced_catalog_attributes_screen_size,Meta: _wc_facebook_enhanced_catalog_attributes_operating_system,Meta: _wc_facebook_enhanced_catalog_attributes_model,Meta: _wc_facebook_enhanced_catalog_attributes_standard_features,Meta: _wc_facebook_enhanced_catalog_attributes_standby_time,Meta: _wc_facebook_enhanced_catalog_attributes_u_s_b_type,Meta: _wc_facebook_enhanced_catalog_attributes_talk_time,Meta: _wc_facebook_enhanced_catalog_attributes_u_s_b_technology,Meta: _wc_facebook_enhanced_catalog_attributes_video_resolution,Meta: _wc_facebook_enhanced_catalog_attributes_watch_band_length,Meta: _wc_facebook_enhanced_catalog_attributes_watch_band_material,Meta: _wc_facebook_enhanced_catalog_attributes_watch_band_width,Meta: _wc_facebook_enhanced_catalog_attributes_watch_case_shape,Meta: _wc_facebook_enhanced_catalog_attributes_sim_types,Meta: _wc_facebook_enhanced_catalog_attributes_rear_facing_camera_resolution,Meta: _wc_facebook_enhanced_catalog_attributes_resolution,Meta: _wc_facebook_enhanced_catalog_attributes_battery_life,Meta: _wc_facebook_enhanced_catalog_attributes_numberof_s_i_m_card_slots,Meta: _wc_facebook_enhanced_catalog_attributes_front_facing_camera_resolution,Meta: _wc_facebook_enhanced_catalog_attributes_display_technology,Meta: _wc_facebook_enhanced_catalog_attributes_connector_type,Meta: _wc_facebook_enhanced_catalog_attributes_cellular_generation,Meta: _wc_facebook_enhanced_catalog_attributes_cellular_band,Meta: _wc_facebook_enhanced_catalog_attributes_cell_phone_service_provider,Meta: _wc_facebook_enhanced_catalog_attributes_bluetooth_technology,Meta: _wc_facebook_enhanced_catalog_attributes_watch_style,Meta: _thumbnail_ext_url,Meta: _wc_facebook_enhanced_catalog_attributes_color,Meta: _wc_facebook_enhanced_catalog_attributes_age_group,Meta: _wc_facebook_enhanced_catalog_attributes_size,Meta: _wc_facebook_enhanced_catalog_attributes_pattern,Meta: _wc_facebook_enhanced_catalog_attributes_material,Meta: _wc_facebook_enhanced_catalog_attributes_gender,Atributo por defecto 1,Atributo por defecto 2,Meta: fb_product_image,Meta: fb_product_price,Meta: fb_product_images
,variation,,,"Funda Mate Traslúcida - iPhone 17 Air, Negro",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-13.jpeg,,,IUKU0003,,,,,,18,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17 Air,,0,yes,yes,,Color,Negro,,0,,,,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Mate Traslúcida - iPhone 17, Negro",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-13.jpeg,,,IUKU0003,,,,,,19,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17,,0,,,,Color,Negro,,0,,,,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Mate Traslúcida - iPhone 17 Pro, Negro",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg,,,IUKU0003,,,,,,20,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17 Pro,,0,yes,yes,,Color,Negro,,0,,,,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Mate Traslúcida - iPhone 17 Pro Max, Negro",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg,,,IUKU0003,,,,,,21,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17 Pro Max,,0,yes,yes,,Color,Negro,,0,,,,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 12 / 12 Pro, Blanco",1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-1.jpeg,,,IUKU0001,,,,,,1,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 12 / 12 Pro,,0,yes,yes,,Color,Blanco,,0,,,9354608341302683,,,product,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 12 Pro Max, Blanco",1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-1.jpeg,,,IUKU0001,,,,,,2,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 12 Pro Max,,0,yes,yes,,Color,Blanco,,0,,,"9,45838E+15",,,product,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 13 / 14, Blanco",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-37.jpeg,,,IUKU0001,,,,,,3,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 13 / 14,,0,yes,yes,,Color,Blanco,,0,,,9718600524869741,,,product,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 13 Pro, Blanco",1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-1.jpeg,,,IUKU0001,,,,,,4,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 13 Pro,,0,yes,yes,,Color,Blanco,,0,,,9944525495578588,,,product,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 13 Pro Max, Blanco",1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-1.jpeg,,,IUKU0001,,,,,,5,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 13 Pro Max,,0,yes,yes,,Color,Blanco,,0,,,9905871756124583,,,product,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 14 Plus, Blanco",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-35.jpeg,,,IUKU0001,,,,,,6,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 14 Plus,,0,yes,yes,,Color,Blanco,,0,,,10057697730909153,,,product,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 14 Pro, Blanco",1,0,visible,,,,,taxable,parent,1,7,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-1.jpeg,,,IUKU0001,,,,,,7,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 14 Pro,,0,yes,yes,,Color,Blanco,,0,,,9407316615970639,,,product,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 14 Pro Max, Blanco",1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-1.jpeg,,,IUKU0001,,,,,,8,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 14 Pro Max,,0,yes,yes,,Color,Blanco,,0,,,9763697417030617,,,product,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 15, Blanco",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-34.jpeg,,,IUKU0001,,,,,,9,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 15,,0,yes,yes,,Color,Blanco,,0,,,29387719534152574,,,product,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 15 Plus, Blanco",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-35.jpeg,,,IUKU0001,,,,,,10,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 15 Plus,,0,yes,yes,,Color,Blanco,,0,,,29260021830279019,,,product,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 15 Pro, Blanco",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-1.jpeg,,,IUKU0001,,,,,,11,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 15 Pro,,0,yes,yes,,Color,Blanco,,0,,,24007894148796467,,,product,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 15 Pro Max, Blanco",1,0,visible,,,,,taxable,parent,1,7,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-1.jpeg,,,IUKU0001,,,,,,12,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 15 Pro Max,,0,yes,yes,,Color,Blanco,,0,,,29519651184292630,,,product,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 16 e, Blanco",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,249,299,,,,,,,IUKU0001,,,,,,13,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16 e,,0,yes,yes,,Color,Blanco,,0,,,,,,product,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 16, Blanco",1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-4.jpeg,,,IUKU0001,,,,,,14,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16,,0,yes,yes,,Color,Blanco,,0,,,9480811508680121,,,product,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 16 Plus, Blanco",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-4.jpeg,,,IUKU0001,,,,,,15,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16 Plus,,0,yes,yes,,Color,Blanco,,0,,,9502474356506338,,,product,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 16 Pro, Blanco",1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-1.jpeg,,,IUKU0001,,,,,,16,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16 Pro,,0,yes,yes,,Color,Blanco,,0,,,9770519113009275,,,product,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 16 Pro Max, Blanco",1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-1.jpeg,,,IUKU0001,,,,,,17,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16 Pro Max,,0,yes,yes,,Color,Blanco,,0,,,10024036504296893,,,product,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 17 Air, Blanco",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,249,299,,,,,,,IUKU0001,,,,,,18,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17 Air,,0,yes,yes,,Color,Blanco,,0,,,,,,product,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 17, Blanco",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,249,299,,,,,,,IUKU0001,,,,,,19,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17,,0,yes,yes,,Color,Blanco,,0,,,,,,product,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 17 Pro, Blanco",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,249,299,,,,,,,IUKU0001,,,,,,20,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17 Pro,,0,yes,yes,,Color,Blanco,,0,,,,,,product,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 17 Pro Max, Blanco",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,249,299,,,,,,,IUKU0001,,,,,,21,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17 Pro Max,,0,yes,yes,,Color,Blanco,,0,,,,,,product,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 12 / 12 Pro, Negro",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-7.jpeg,,,IUKU0001,,,,,,22,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 12 / 12 Pro,,0,yes,yes,,Color,Negro,,0,,,9916088898413041,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 12 Pro Max, Negro",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-7.jpeg,,,IUKU0001,,,,,,23,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 12 Pro Max,,0,yes,yes,,Color,Negro,,0,,,24007758808812385,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 13 / 14, Negro",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-36.jpeg,,,IUKU0001,,,,,,24,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 13 / 14,,0,yes,yes,,Color,Negro,,0,,,9808622865857106,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 13 Pro, Negro",1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-7.jpeg,,,IUKU0001,,,,,,25,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 13 Pro,,0,yes,yes,,Color,Negro,,0,,,24132093969712227,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 13 Pro Max, Negro",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-7.jpeg,,,IUKU0001,,,,,,26,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 13 Pro Max,,0,yes,yes,,Color,Negro,,0,,,9583820521737351,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 14 Plus, Negro",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-33.jpeg,,,IUKU0001,,,,,,27,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 14 Plus,,0,yes,yes,,Color,Negro,,0,,,29216333197981481,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 14 Pro, Negro",1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-7.jpeg,,,IUKU0001,,,,,,28,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 14 Pro,,0,yes,yes,,Color,Negro,,0,,,24486446790955574,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 14 Pro Max, Negro",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-7.jpeg,,,IUKU0001,,,,,,29,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 14 Pro Max,,0,yes,yes,,Color,Negro,,0,,,9388222721226416,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 15, Negro",1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-36.jpeg,,,IUKU0001,,,,,,30,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 15,,0,yes,yes,,Color,Negro,,0,,,9631869386903873,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 15 Plus, Negro",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-33.jpeg,,,IUKU0001,,,,,,31,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 15 Plus,,0,yes,yes,,Color,Negro,,0,,,9228295063947721,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 15 Pro, Negro",1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-7.jpeg,,,IUKU0001,,,,,,32,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 15 Pro,,0,yes,yes,,Color,Negro,,0,,,9373867762724825,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 15 Pro Max, Negro",1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-7.jpeg,,,IUKU0001,,,,,,33,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 15 Pro Max,,0,yes,yes,,Color,Negro,,0,,,"9,58806E+15",,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 16 e, Negro",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,249,299,,,,,,,IUKU0001,,,,,,34,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16 e,,0,yes,yes,,Color,Negro,,0,,,,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 16, Negro",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-10.jpeg,,,IUKU0001,,,,,,35,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16,,0,yes,yes,,Color,Negro,,0,,,9836836466338667,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 16 Plus, Negro",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-10.jpeg,,,IUKU0001,,,,,,36,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16 Plus,,0,yes,yes,,Color,Negro,,0,,,9529927593789758,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 16 Pro, Negro",1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-7.jpeg,,,IUKU0001,,,,,,37,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16 Pro,,0,yes,yes,,Color,Negro,,0,,,30025727263692809,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 16 Pro Max, Negro",1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,249,299,,,,https://iuku.store/wp-content/uploads/2025/02/Untitled-7.jpeg,,,IUKU0001,,,,,,38,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16 Pro Max,,0,yes,yes,,Color,Negro,,0,,,9647257805337168,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 17 Air, Negro",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,249,299,,,,,,,IUKU0001,,,,,,39,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17 Air,,0,yes,yes,,Color,Negro,,0,,,,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 17, Negro",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,249,299,,,,,,,IUKU0001,,,,,,40,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17,,0,yes,yes,,Color,Negro,,0,,,,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 17 Pro, Negro",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,249,299,,,,,,,IUKU0001,,,,,,41,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17 Pro,,0,yes,yes,,Color,Negro,,0,,,,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,"Funda Ultrafina Traslúcida Rígida - iPhone 17 Pro Max, Negro",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,249,299,,,,,,,IUKU0001,,,,,,42,,,[],"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17 Pro Max,,0,yes,yes,,Color,Negro,,0,,,,,,product,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Transparente - iPhone 12 / 12 Pro,1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,149,199,,,,,,,IUKU0007,,,,,,1,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 12 / 12 Pro,,0,yes,yes,,,,,,,,9875803999118829,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Transparente - iPhone 12 Pro Max,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,149,199,,,,,,,IUKU0007,,,,,,2,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 12 Pro Max,,0,yes,yes,,,,,,,,"9,43971E+15",,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Transparente - iPhone 13 / 13 Pro / 14,1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,149,199,,,,,,,IUKU0007,,,,,,3,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 13 / 13 Pro / 14,,0,yes,yes,,,,,,,,8149262118532255,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
